filepath,azimuth,elevation,mod,gain
./oct10_outdoor_gain_experiments/qam_1M_g15/rec_BeamUSRP_6GHz_20241010_173326_3308.npy,70,60,qam,15
./oct10_outdoor_gain_experiments/sine_1k_1M_g0/rec_BeamUSRP_6GHz_20241010_162203_2458.npy,-70,-50,sine,0
./oct10_outdoor_gain_experiments/qam64_1M_g15/rec_BeamUSRP_6GHz_20241010_192404_2208.npy,50,-30,qam64,15
./oct10_outdoor_gain_experiments/pam4_1M_g15/rec_BeamUSRP_6GHz_20241010_184703_6163.npy,30,50,pam4,15
./oct10_outdoor_gain_experiments/qam_1M_g0/rec_BeamUSRP_6GHz_20241010_173706_7118.npy,-30,-30,qam,0
./oct10_outdoor_gain_experiments/bpsk_1M_g15/rec_BeamUSRP_6GHz_20241010_164652_6875.npy,-60,40,bpsk,15
./oct10_outdoor_gain_experiments/pam4_1M_g30/rec_BeamUSRP_6GHz_20241010_182236_5236.npy,30,-40,pam4,30
./oct10_outdoor_gain_experiments/qam_1M_g0/rec_BeamUSRP_6GHz_20241010_173635_8481.npy,-40,-20,qam,0
./oct10_outdoor_gain_experiments/qam64_1M_g15/rec_BeamUSRP_6GHz_20241010_192153_9876.npy,20,0,qam64,15
./oct10_outdoor_gain_experiments/qam64_1M_g0/rec_BeamUSRP_6GHz_20241010_192643_6321.npy,-70,-20,qam64,0
./oct10_outdoor_gain_experiments/sine_1k_1M_g0/rec_BeamUSRP_6GHz_20241010_162707_7679.npy,-10,20,sine,0
./oct10_outdoor_gain_experiments/cw_1M_g30/rec_BeamUSRP_6GHz_20241010_143121_7465.npy,-50,50,cw,30
./oct10_outdoor_gain_experiments/sine_1k_1M_g15/rec_BeamUSRP_6GHz_20241010_161040_3699.npy,-70,70,sine,15
./oct10_outdoor_gain_experiments/pam4_1M_g0/rec_BeamUSRP_6GHz_20241010_190035_6713.npy,50,50,pam4,0
./oct10_outdoor_gain_experiments/sine_1k_1M_g15/rec_BeamUSRP_6GHz_20241010_161351_9596.npy,-20,70,sine,15
./oct10_outdoor_gain_experiments/qam_1M_g15/rec_BeamUSRP_6GHz_20241010_172742_4935.npy,0,-10,qam,15
./oct10_outdoor_gain_experiments/qam_1M_g30/rec_BeamUSRP_6GHz_20241010_171644_7199.npy,10,50,qam,30
./oct10_outdoor_gain_experiments/qam_1M_g30/rec_BeamUSRP_6GHz_20241010_172128_5084.npy,70,60,qam,30
./oct10_outdoor_gain_experiments/qam_1M_g30/rec_BeamUSRP_6GHz_20241010_171017_6328.npy,-70,10,qam,30
./oct10_outdoor_gain_experiments/cw_1M_g15/rec_BeamUSRP_6GHz_20241010_144354_4498.npy,-40,-10,cw,15
./oct10_outdoor_gain_experiments/qam64_1M_g0/rec_BeamUSRP_6GHz_20241010_193034_4425.npy,-20,30,qam64,0
./oct10_outdoor_gain_experiments/qam64_1M_g0/rec_BeamUSRP_6GHz_20241010_192631_6092.npy,-70,-60,qam64,0
./oct10_outdoor_gain_experiments/pam4_1M_g15/rec_BeamUSRP_6GHz_20241010_184839_4991.npy,50,60,pam4,15
./oct10_outdoor_gain_experiments/qam_1M_g30/rec_BeamUSRP_6GHz_20241010_171042_5102.npy,-60,60,qam,30
./oct10_outdoor_gain_experiments/pam4_1M_g15/rec_BeamUSRP_6GHz_20241010_183037_8882.npy,-20,50,pam4,15
./oct10_outdoor_gain_experiments/qpsk_1M_g15/rec_BeamUSRP_6GHz_20241010_200050_6560.npy,60,10,qpsk,15
./oct10_outdoor_gain_experiments/cw_1M_g15/rec_BeamUSRP_6GHz_20241010_144841_1463.npy,20,-30,cw,15
./oct10_outdoor_gain_experiments/cw_1M_g0/rec_BeamUSRP_6GHz_20241010_145551_1860.npy,-40,-10,cw,0
./oct10_outdoor_gain_experiments/qam64_1M_g15/rec_BeamUSRP_6GHz_20241010_191650_2417.npy,-40,70,qam64,15
./oct10_outdoor_gain_experiments/qam64_1M_g15/rec_BeamUSRP_6GHz_20241010_192255_3712.npy,30,50,qam64,15
./oct10_outdoor_gain_experiments/qpsk_1M_g0/rec_BeamUSRP_6GHz_20241010_200653_6668.npy,-20,-50,qpsk,0
./oct10_outdoor_gain_experiments/bpsk_1M_g15/rec_BeamUSRP_6GHz_20241010_164900_3021.npy,-40,-70,bpsk,15
./oct10_outdoor_gain_experiments/qam_1M_g0/rec_BeamUSRP_6GHz_20241010_174209_1226.npy,30,40,qam,0
./oct10_outdoor_gain_experiments/pam4_1M_g15/rec_BeamUSRP_6GHz_20241010_184429_7512.npy,0,-10,pam4,15
./oct10_outdoor_gain_experiments/qpsk_1M_g30/rec_BeamUSRP_6GHz_20241010_194942_6690.npy,70,0,qpsk,30
./oct10_outdoor_gain_experiments/qam64_1M_g15/rec_BeamUSRP_6GHz_20241010_191839_4036.npy,-20,20,qam64,15
./oct10_outdoor_gain_experiments/cw_1M_g30/rec_BeamUSRP_6GHz_20241010_143000_3210.npy,-60,60,cw,30
./oct10_outdoor_gain_experiments/pam4_1M_g30/rec_BeamUSRP_6GHz_20241010_181832_1542.npy,-20,70,pam4,30
./oct10_outdoor_gain_experiments/cw_1M_g30/rec_BeamUSRP_6GHz_20241010_143656_7585.npy,20,-70,cw,30
./oct10_outdoor_gain_experiments/pam4_1M_g30/rec_BeamUSRP_6GHz_20241010_182519_9620.npy,60,-30,pam4,30
./oct10_outdoor_gain_experiments/bpsk_1M_g30/rec_BeamUSRP_6GHz_20241010_163436_6466.npy,-70,50,bpsk,30
./oct10_outdoor_gain_experiments/sine_1k_1M_g15/rec_BeamUSRP_6GHz_20241010_161046_9074.npy,-60,60,sine,15
./oct10_outdoor_gain_experiments/qam64_1M_g15/rec_BeamUSRP_6GHz_20241010_191743_3266.npy,-30,-50,qam64,15
./oct10_outdoor_gain_experiments/qam64_1M_g0/rec_BeamUSRP_6GHz_20241010_192845_9901.npy,-50,70,qam64,0
./oct10_outdoor_gain_experiments/pam4_1M_g30/rec_BeamUSRP_6GHz_20241010_181558_1138.npy,-60,-40,pam4,30
./oct10_outdoor_gain_experiments/pam4_1M_g30/rec_BeamUSRP_6GHz_20241010_181636_7592.npy,-50,10,pam4,30
./oct10_outdoor_gain_experiments/sine_1k_1M_g30/rec_BeamUSRP_6GHz_20241010_160841_9107.npy,60,-40,sine,30
./oct10_outdoor_gain_experiments/qpsk_1M_g15/rec_BeamUSRP_6GHz_20241010_200012_9484.npy,50,20,qpsk,15
./oct10_outdoor_gain_experiments/qam_1M_g15/rec_BeamUSRP_6GHz_20241010_173105_7980.npy,40,-60,qam,15
./oct10_outdoor_gain_experiments/sine_1k_1M_g15/rec_BeamUSRP_6GHz_20241010_161428_4457.npy,-20,-50,sine,15
./oct10_outdoor_gain_experiments/sine_1k_1M_g15/rec_BeamUSRP_6GHz_20241010_162005_4710.npy,60,70,sine,15
./oct10_outdoor_gain_experiments/bpsk_1M_g15/rec_BeamUSRP_6GHz_20241010_165459_6177.npy,40,-20,bpsk,15
./oct10_outdoor_gain_experiments/qpsk_1M_g15/rec_BeamUSRP_6GHz_20241010_195429_1157.npy,-20,30,qpsk,15
./oct10_outdoor_gain_experiments/qpsk_1M_g15/rec_BeamUSRP_6GHz_20241010_195119_4249.npy,-60,40,qpsk,15
./oct10_outdoor_gain_experiments/pam4_1M_g15/rec_BeamUSRP_6GHz_20241010_184221_2530.npy,-30,50,pam4,15
./oct10_outdoor_gain_experiments/cw_1M_g0/rec_BeamUSRP_6GHz_20241010_145818_4490.npy,-10,30,cw,0
./oct10_outdoor_gain_experiments/bpsk_1M_g15/rec_BeamUSRP_6GHz_20241010_164717_7347.npy,-60,-40,bpsk,15
./oct10_outdoor_gain_experiments/cw_1M_g30/rec_BeamUSRP_6GHz_20241010_143913_4231.npy,50,60,cw,30
./oct10_outdoor_gain_experiments/cw_1M_g0/rec_BeamUSRP_6GHz_20241010_145703_9250.npy,-20,60,cw,0
./oct10_outdoor_gain_experiments/qam_1M_g0/rec_BeamUSRP_6GHz_20241010_173648_2004.npy,-40,-60,qam,0
./oct10_outdoor_gain_experiments/qpsk_1M_g30/rec_BeamUSRP_6GHz_20241010_194337_1841.npy,-10,30,qpsk,30
./oct10_outdoor_gain_experiments/pam4_1M_g15/rec_BeamUSRP_6GHz_20241010_184731_5062.npy,40,10,pam4,15
./oct10_outdoor_gain_experiments/bpsk_1M_g0/rec_BeamUSRP_6GHz_20241010_165953_4859.npy,-50,10,bpsk,0
./oct10_outdoor_gain_experiments/pam4_1M_g15/rec_BeamUSRP_6GHz_20241010_184510_3218.npy,10,-10,pam4,15
./oct10_outdoor_gain_experiments/bpsk_1M_g15/rec_BeamUSRP_6GHz_20241010_165335_2156.npy,20,-50,bpsk,15
./oct10_outdoor_gain_experiments/qam_1M_g30/rec_BeamUSRP_6GHz_20241010_171535_5280.npy,0,20,qam,30
./oct10_outdoor_gain_experiments/qpsk_1M_g15/rec_BeamUSRP_6GHz_20241010_195839_1393.npy,30,20,qpsk,15
./oct10_outdoor_gain_experiments/bpsk_1M_g30/rec_BeamUSRP_6GHz_20241010_163941_3691.npy,0,20,bpsk,30
./oct10_outdoor_gain_experiments/qam64_1M_g15/rec_BeamUSRP_6GHz_20241010_192519_4906.npy,60,-60,qam64,15
./oct10_outdoor_gain_experiments/qpsk_1M_g0/rec_BeamUSRP_6GHz_20241010_200736_4827.npy,-10,40,qpsk,0
./oct10_outdoor_gain_experiments/pam4_1M_g15/rec_BeamUSRP_6GHz_20241010_184426_7899.npy,0,0,pam4,15
./oct10_outdoor_gain_experiments/pam4_1M_g15/rec_BeamUSRP_6GHz_20241010_184342_1322.npy,-10,10,pam4,15
./oct10_outdoor_gain_experiments/qpsk_1M_g15/rec_BeamUSRP_6GHz_20241010_195826_3218.npy,30,-20,qpsk,15
./oct10_outdoor_gain_experiments/bpsk_1M_g30/rec_BeamUSRP_6GHz_20241010_164242_8542.npy,40,40,bpsk,30
./oct10_outdoor_gain_experiments/sine_1k_1M_g15/rec_BeamUSRP_6GHz_20241010_161220_1077.npy,-40,60,sine,15
./oct10_outdoor_gain_experiments/pam4_1M_g30/rec_BeamUSRP_6GHz_20241010_181804_8597.npy,-30,-10,pam4,30
./oct10_outdoor_gain_experiments/bpsk_1M_g30/rec_BeamUSRP_6GHz_20241010_163759_2882.npy,-20,50,bpsk,30
./oct10_outdoor_gain_experiments/qam_1M_g0/rec_BeamUSRP_6GHz_20241010_174113_9835.npy,20,-10,qam,0
./oct10_outdoor_gain_experiments/qpsk_1M_g15/rec_BeamUSRP_6GHz_20241010_195500_2152.npy,-20,-70,qpsk,15
./oct10_outdoor_gain_experiments/qam64_1M_g30/rec_BeamUSRP_6GHz_20241010_190253_6127.npy,-70,0,qam64,30
./oct10_outdoor_gain_experiments/sine_1k_1M_g15/rec_BeamUSRP_6GHz_20241010_161108_4292.npy,-60,-10,sine,15
./oct10_outdoor_gain_experiments/qam64_1M_g0/rec_BeamUSRP_6GHz_20241010_193550_9900.npy,50,-70,qam64,0
./oct10_outdoor_gain_experiments/pam4_1M_g15/rec_BeamUSRP_6GHz_20241010_184215_3710.npy,-30,30,pam4,15
./oct10_outdoor_gain_experiments/qpsk_1M_g15/rec_BeamUSRP_6GHz_20241010_195222_1113.npy,-50,10,qpsk,15
./oct10_outdoor_gain_experiments/qam64_1M_g15/rec_BeamUSRP_6GHz_20241010_191609_7019.npy,-50,-50,qam64,15
./oct10_outdoor_gain_experiments/qam_1M_g15/rec_BeamUSRP_6GHz_20241010_172720_2089.npy,0,60,qam,15
./oct10_outdoor_gain_experiments/qam_1M_g15/rec_BeamUSRP_6GHz_20241010_172943_8987.npy,30,-50,qam,15
./oct10_outdoor_gain_experiments/qpsk_1M_g0/rec_BeamUSRP_6GHz_20241010_201133_4174.npy,40,-50,qpsk,0
./oct10_outdoor_gain_experiments/qpsk_1M_g0/rec_BeamUSRP_6GHz_20241010_201111_9470.npy,40,20,qpsk,0
./oct10_outdoor_gain_experiments/qam64_1M_g15/rec_BeamUSRP_6GHz_20241010_191849_1564.npy,-20,-10,qam64,15
./oct10_outdoor_gain_experiments/bpsk_1M_g30/rec_BeamUSRP_6GHz_20241010_164534_6400.npy,70,60,bpsk,30
./oct10_outdoor_gain_experiments/cw_1M_g15/rec_BeamUSRP_6GHz_20241010_144946_1441.npy,40,60,cw,15
./oct10_outdoor_gain_experiments/cw_1M_g30/rec_BeamUSRP_6GHz_20241010_144003_4415.npy,60,-70,cw,30
./oct10_outdoor_gain_experiments/sine_1k_1M_g0/rec_BeamUSRP_6GHz_20241010_162905_6857.npy,20,50,sine,0
./oct10_outdoor_gain_experiments/qam64_1M_g0/rec_BeamUSRP_6GHz_20241010_193456_1613.npy,30,60,qam64,0
./oct10_outdoor_gain_experiments/qam_1M_g15/rec_BeamUSRP_6GHz_20241010_172335_3954.npy,-50,-30,qam,15
./oct10_outdoor_gain_experiments/sine_1k_1M_g15/rec_BeamUSRP_6GHz_20241010_161105_4418.npy,-60,0,sine,15
./oct10_outdoor_gain_experiments/sine_1k_1M_g0/rec_BeamUSRP_6GHz_20241010_163216_5771.npy,60,40,sine,0
./oct10_outdoor_gain_experiments/bpsk_1M_g0/rec_BeamUSRP_6GHz_20241010_170703_2072.npy,40,-40,bpsk,0
./oct10_outdoor_gain_experiments/qpsk_1M_g30/rec_BeamUSRP_6GHz_20241010_194001_6923.npy,-50,-60,qpsk,30
./oct10_outdoor_gain_experiments/cw_1M_g0/rec_BeamUSRP_6GHz_20241010_150330_7861.npy,60,20,cw,0
./oct10_outdoor_gain_experiments/cw_1M_g15/rec_BeamUSRP_6GHz_20241010_144310_9795.npy,-50,20,cw,15
./oct10_outdoor_gain_experiments/pam4_1M_g0/rec_BeamUSRP_6GHz_20241010_185326_2429.npy,-40,-30,pam4,0
./oct10_outdoor_gain_experiments/qam64_1M_g15/rec_BeamUSRP_6GHz_20241010_191541_6969.npy,-60,-10,qam64,15
./oct10_outdoor_gain_experiments/qam_1M_g15/rec_BeamUSRP_6GHz_20241010_172344_4725.npy,-50,0,qam,15
./oct10_outdoor_gain_experiments/qam_1M_g30/rec_BeamUSRP_6GHz_20241010_171833_4989.npy,40,50,qam,30
./oct10_outdoor_gain_experiments/sine_1k_1M_g0/rec_BeamUSRP_6GHz_20241010_162210_1988.npy,-70,-30,sine,0
./oct10_outdoor_gain_experiments/pam4_1M_g15/rec_BeamUSRP_6GHz_20241010_184153_9453.npy,-30,-40,pam4,15
./oct10_outdoor_gain_experiments/sine_1k_1M_g15/rec_BeamUSRP_6GHz_20241010_161618_4278.npy,10,-50,sine,15
./oct10_outdoor_gain_experiments/pam4_1M_g30/rec_BeamUSRP_6GHz_20241010_182056_7884.npy,10,-60,pam4,30
./oct10_outdoor_gain_experiments/qam_1M_g0/rec_BeamUSRP_6GHz_20241010_173418_3932.npy,-70,30,qam,0
./oct10_outdoor_gain_experiments/pam4_1M_g30/rec_BeamUSRP_6GHz_20241010_181614_6345.npy,-50,-60,pam4,30
./oct10_outdoor_gain_experiments/qam_1M_g0/rec_BeamUSRP_6GHz_20241010_173800_8559.npy,-20,10,qam,0
./oct10_outdoor_gain_experiments/bpsk_1M_g15/rec_BeamUSRP_6GHz_20241010_165304_3332.npy,20,50,bpsk,15
./oct10_outdoor_gain_experiments/qam_1M_g0/rec_BeamUSRP_6GHz_20241010_173430_2543.npy,-70,70,qam,0
./oct10_outdoor_gain_experiments/cw_1M_g15/rec_BeamUSRP_6GHz_20241010_144953_5289.npy,40,40,cw,15
./oct10_outdoor_gain_experiments/qam_1M_g30/rec_BeamUSRP_6GHz_20241010_172050_9578.npy,70,-60,qam,30
./oct10_outdoor_gain_experiments/bpsk_1M_g0/rec_BeamUSRP_6GHz_20241010_170434_8541.npy,10,10,bpsk,0
./oct10_outdoor_gain_experiments/cw_1M_g0/rec_BeamUSRP_6GHz_20241010_145759_5744.npy,-10,-30,cw,0
./oct10_outdoor_gain_experiments/pam4_1M_g15/rec_BeamUSRP_6GHz_20241010_184019_5466.npy,-50,-40,pam4,15
./oct10_outdoor_gain_experiments/sine_1k_1M_g15/rec_BeamUSRP_6GHz_20241010_161146_9764.npy,-50,-20,sine,15
./oct10_outdoor_gain_experiments/bpsk_1M_g15/rec_BeamUSRP_6GHz_20241010_165313_2238.npy,20,20,bpsk,15
./oct10_outdoor_gain_experiments/sine_1k_1M_g0/rec_BeamUSRP_6GHz_20241010_162834_5419.npy,10,0,sine,0
./oct10_outdoor_gain_experiments/qpsk_1M_g15/rec_BeamUSRP_6GHz_20241010_195733_4659.npy,20,40,qpsk,15
./oct10_outdoor_gain_experiments/bpsk_1M_g30/rec_BeamUSRP_6GHz_20241010_164301_1723.npy,40,-20,bpsk,30
./oct10_outdoor_gain_experiments/bpsk_1M_g0/rec_BeamUSRP_6GHz_20241010_170927_9333.npy,70,50,bpsk,0
./oct10_outdoor_gain_experiments/cw_1M_g0/rec_BeamUSRP_6GHz_20241010_145613_3496.npy,-30,-70,cw,0
./oct10_outdoor_gain_experiments/qam_1M_g15/rec_BeamUSRP_6GHz_20241010_173149_9965.npy,50,50,qam,15
./oct10_outdoor_gain_experiments/qam_1M_g15/rec_BeamUSRP_6GHz_20241010_172527_9752.npy,-30,30,qam,15
./oct10_outdoor_gain_experiments/cw_1M_g30/rec_BeamUSRP_6GHz_20241010_143035_7181.npy,-60,-50,cw,30
./oct10_outdoor_gain_experiments/cw_1M_g15/rec_BeamUSRP_6GHz_20241010_144614_3081.npy,-10,10,cw,15
./oct10_outdoor_gain_experiments/pam4_1M_g0/rec_BeamUSRP_6GHz_20241010_185457_4721.npy,-20,-20,pam4,0
./oct10_outdoor_gain_experiments/cw_1M_g0/rec_BeamUSRP_6GHz_20241010_145942_2088.npy,10,0,cw,0
./oct10_outdoor_gain_experiments/qam64_1M_g30/rec_BeamUSRP_6GHz_20241010_191210_9979.npy,50,-20,qam64,30
./oct10_outdoor_gain_experiments/qpsk_1M_g0/rec_BeamUSRP_6GHz_20241010_200956_2313.npy,20,-40,qpsk,0
./oct10_outdoor_gain_experiments/qam64_1M_g15/rec_BeamUSRP_6GHz_20241010_192109_3307.npy,10,10,qam64,15
./oct10_outdoor_gain_experiments/qam_1M_g30/rec_BeamUSRP_6GHz_20241010_171147_9561.npy,-50,0,qam,30
./oct10_outdoor_gain_experiments/cw_1M_g0/rec_BeamUSRP_6GHz_20241010_145728_7712.npy,-20,-20,cw,0
./oct10_outdoor_gain_experiments/qpsk_1M_g0/rec_BeamUSRP_6GHz_20241010_201353_9727.npy,70,50,qpsk,0
./oct10_outdoor_gain_experiments/sine_1k_1M_g0/rec_BeamUSRP_6GHz_20241010_163241_2211.npy,60,-40,sine,0
./oct10_outdoor_gain_experiments/sine_1k_1M_g0/rec_BeamUSRP_6GHz_20241010_162421_3461.npy,-40,60,sine,0
./oct10_outdoor_gain_experiments/qam_1M_g30/rec_BeamUSRP_6GHz_20241010_171206_8687.npy,-50,60,qam,30
./oct10_outdoor_gain_experiments/bpsk_1M_g30/rec_BeamUSRP_6GHz_20241010_163520_4078.npy,-60,-40,bpsk,30
./oct10_outdoor_gain_experiments/cw_1M_g30/rec_BeamUSRP_6GHz_20241010_143612_2884.npy,20,70,cw,30
./oct10_outdoor_gain_experiments/qam_1M_g30/rec_BeamUSRP_6GHz_20241010_171957_3531.npy,50,70,qam,30
./oct10_outdoor_gain_experiments/cw_1M_g30/rec_BeamUSRP_6GHz_20241010_143659_9200.npy,30,-70,cw,30
./oct10_outdoor_gain_experiments/cw_1M_g30/rec_BeamUSRP_6GHz_20241010_143932_4401.npy,60,30,cw,30
./oct10_outdoor_gain_experiments/qam64_1M_g30/rec_BeamUSRP_6GHz_20241010_191039_9395.npy,30,-10,qam64,30
./oct10_outdoor_gain_experiments/cw_1M_g30/rec_BeamUSRP_6GHz_20241010_143730_8717.npy,30,30,cw,30
./oct10_outdoor_gain_experiments/cw_1M_g30/rec_BeamUSRP_6GHz_20241010_143755_7964.npy,40,40,cw,30
./oct10_outdoor_gain_experiments/sine_1k_1M_g15/rec_BeamUSRP_6GHz_20241010_161242_1904.npy,-40,-10,sine,15
./oct10_outdoor_gain_experiments/cw_1M_g15/rec_BeamUSRP_6GHz_20241010_144155_8532.npy,-60,70,cw,15
./oct10_outdoor_gain_experiments/qpsk_1M_g30/rec_BeamUSRP_6GHz_20241010_194228_8005.npy,-20,40,qpsk,30
./oct10_outdoor_gain_experiments/qam_1M_g30/rec_BeamUSRP_6GHz_20241010_171455_4436.npy,-10,0,qam,30
./oct10_outdoor_gain_experiments/qam_1M_g15/rec_BeamUSRP_6GHz_20241010_172710_2120.npy,-10,60,qam,15
./oct10_outdoor_gain_experiments/pam4_1M_g30/rec_BeamUSRP_6GHz_20241010_181620_3662.npy,-50,-40,pam4,30
./oct10_outdoor_gain_experiments/qam_1M_g0/rec_BeamUSRP_6GHz_20241010_174234_8499.npy,40,30,qam,0
./oct10_outdoor_gain_experiments/cw_1M_g0/rec_BeamUSRP_6GHz_20241010_145407_3677.npy,-60,20,cw,0
./oct10_outdoor_gain_experiments/qam_1M_g15/rec_BeamUSRP_6GHz_20241010_172922_9103.npy,20,-30,qam,15
./oct10_outdoor_gain_experiments/sine_1k_1M_g15/rec_BeamUSRP_6GHz_20241010_161329_4144.npy,-30,10,sine,15
./oct10_outdoor_gain_experiments/cw_1M_g0/rec_BeamUSRP_6GHz_20241010_145426_7096.npy,-60,-40,cw,0
./oct10_outdoor_gain_experiments/pam4_1M_g15/rec_BeamUSRP_6GHz_20241010_184156_3651.npy,-30,-30,pam4,15
./oct10_outdoor_gain_experiments/sine_1k_1M_g0/rec_BeamUSRP_6GHz_20241010_162440_9579.npy,-40,0,sine,0
./oct10_outdoor_gain_experiments/qam_1M_g15/rec_BeamUSRP_6GHz_20241010_172354_8989.npy,-50,30,qam,15
./oct10_outdoor_gain_experiments/pam4_1M_g15/rec_BeamUSRP_6GHz_20241010_184811_6523.npy,50,-30,pam4,15
./oct10_outdoor_gain_experiments/pam4_1M_g30/rec_BeamUSRP_6GHz_20241010_181758_3131.npy,-30,-30,pam4,30
./oct10_outdoor_gain_experiments/cw_1M_g30/rec_BeamUSRP_6GHz_20241010_143109_3068.npy,-50,10,cw,30
./oct10_outdoor_gain_experiments/qam64_1M_g30/rec_BeamUSRP_6GHz_20241010_191219_6654.npy,50,10,qam64,30
./oct10_outdoor_gain_experiments/qpsk_1M_g30/rec_BeamUSRP_6GHz_20241010_193856_1401.npy,-70,30,qpsk,30
./oct10_outdoor_gain_experiments/sine_1k_1M_g0/rec_BeamUSRP_6GHz_20241010_162741_6164.npy,0,20,sine,0
./oct10_outdoor_gain_experiments/qam64_1M_g0/rec_BeamUSRP_6GHz_20241010_193050_4460.npy,-20,-20,qam64,0
./oct10_outdoor_gain_experiments/bpsk_1M_g0/rec_BeamUSRP_6GHz_20241010_170052_7262.npy,-40,-50,bpsk,0
./oct10_outdoor_gain_experiments/qpsk_1M_g15/rec_BeamUSRP_6GHz_20241010_195817_1840.npy,30,-50,qpsk,15
./oct10_outdoor_gain_experiments/qpsk_1M_g30/rec_BeamUSRP_6GHz_20241010_194948_5846.npy,70,20,qpsk,30
./oct10_outdoor_gain_experiments/qam_1M_g0/rec_BeamUSRP_6GHz_20241010_173502_6397.npy,-60,-20,qam,0
./oct10_outdoor_gain_experiments/qam64_1M_g30/rec_BeamUSRP_6GHz_20241010_190247_2368.npy,-70,-20,qam64,30
./oct10_outdoor_gain_experiments/bpsk_1M_g30/rec_BeamUSRP_6GHz_20241010_163916_4366.npy,-10,50,bpsk,30
./oct10_outdoor_gain_experiments/cw_1M_g15/rec_BeamUSRP_6GHz_20241010_144326_5158.npy,-50,70,cw,15
./oct10_outdoor_gain_experiments/qpsk_1M_g30/rec_BeamUSRP_6GHz_20241010_194253_9986.npy,-20,-40,qpsk,30
./oct10_outdoor_gain_experiments/cw_1M_g0/rec_BeamUSRP_6GHz_20241010_150004_4569.npy,10,70,cw,0
./oct10_outdoor_gain_experiments/pam4_1M_g15/rec_BeamUSRP_6GHz_20241010_182813_7955.npy,-50,-60,pam4,15
./oct10_outdoor_gain_experiments/qam64_1M_g15/rec_BeamUSRP_6GHz_20241010_191824_1877.npy,-20,70,qam64,15
./oct10_outdoor_gain_experiments/pam4_1M_g15/rec_BeamUSRP_6GHz_20241010_184144_9958.npy,-30,-70,pam4,15
./oct10_outdoor_gain_experiments/qpsk_1M_g0/rec_BeamUSRP_6GHz_20241010_200649_4409.npy,-20,-40,qpsk,0
./oct10_outdoor_gain_experiments/cw_1M_g0/rec_BeamUSRP_6GHz_20241010_145939_4541.npy,10,-10,cw,0
./oct10_outdoor_gain_experiments/sine_1k_1M_g0/rec_BeamUSRP_6GHz_20241010_162610_1219.npy,-20,10,sine,0
./oct10_outdoor_gain_experiments/qam_1M_g30/rec_BeamUSRP_6GHz_20241010_171355_1474.npy,-20,40,qam,30
./oct10_outdoor_gain_experiments/qam_1M_g30/rec_BeamUSRP_6GHz_20241010_171010_7844.npy,-70,-10,qam,30
./oct10_outdoor_gain_experiments/cw_1M_g30/rec_BeamUSRP_6GHz_20241010_143643_1743.npy,20,-30,cw,30
./oct10_outdoor_gain_experiments/cw_1M_g15/rec_BeamUSRP_6GHz_20241010_144418_1859.npy,-30,-60,cw,15
./oct10_outdoor_gain_experiments/sine_1k_1M_g0/rec_BeamUSRP_6GHz_20241010_162219_6641.npy,-70,0,sine,0
./oct10_outdoor_gain_experiments/qam_1M_g15/rec_BeamUSRP_6GHz_20241010_172754_8859.npy,0,-50,qam,15
./oct10_outdoor_gain_experiments/qam_1M_g0/rec_BeamUSRP_6GHz_20241010_173905_7661.npy,-10,50,qam,0
./oct10_outdoor_gain_experiments/pam4_1M_g30/rec_BeamUSRP_6GHz_20241010_182025_8455.npy,0,10,pam4,30
./oct10_outdoor_gain_experiments/pam4_1M_g30/rec_BeamUSRP_6GHz_20241010_181947_7899.npy,-10,20,pam4,30
./oct10_outdoor_gain_experiments/qam_1M_g0/rec_BeamUSRP_6GHz_20241010_174051_7057.npy,20,60,qam,0
./oct10_outdoor_gain_experiments/qam64_1M_g30/rec_BeamUSRP_6GHz_20241010_190818_2795.npy,0,10,qam64,30
./oct10_outdoor_gain_experiments/qpsk_1M_g0/rec_BeamUSRP_6GHz_20241010_200606_4768.npy,-30,50,qpsk,0
./oct10_outdoor_gain_experiments/qpsk_1M_g30/rec_BeamUSRP_6GHz_20241010_195001_7896.npy,70,60,qpsk,30
./oct10_outdoor_gain_experiments/cw_1M_g0/rec_BeamUSRP_6GHz_20241010_145824_4127.npy,-10,50,cw,0
./oct10_outdoor_gain_experiments/qpsk_1M_g0/rec_BeamUSRP_6GHz_20241010_200903_2150.npy,10,20,qpsk,0
./oct10_outdoor_gain_experiments/qpsk_1M_g15/rec_BeamUSRP_6GHz_20241010_195612_8621.npy,0,0,qpsk,15
./oct10_outdoor_gain_experiments/pam4_1M_g15/rec_BeamUSRP_6GHz_20241010_184737_6337.npy,40,-10,pam4,15
./oct10_outdoor_gain_experiments/qpsk_1M_g0/rec_BeamUSRP_6GHz_20241010_200838_3691.npy,10,-60,qpsk,0
./oct10_outdoor_gain_experiments/qam64_1M_g15/rec_BeamUSRP_6GHz_20241010_191637_9447.npy,-50,40,qam64,15
./oct10_outdoor_gain_experiments/qam64_1M_g30/rec_BeamUSRP_6GHz_20241010_191141_4921.npy,40,-40,qam64,30
./oct10_outdoor_gain_experiments/bpsk_1M_g30/rec_BeamUSRP_6GHz_20241010_164019_3667.npy,10,-50,bpsk,30
./oct10_outdoor_gain_experiments/qpsk_1M_g15/rec_BeamUSRP_6GHz_20241010_195054_4481.npy,-70,30,qpsk,15
./oct10_outdoor_gain_experiments/pam4_1M_g0/rec_BeamUSRP_6GHz_20241010_185435_5421.npy,-20,50,pam4,0
